Name,Sector,Longitude,Latitude,State
New York Law School,"Private not-for-profit, 4-year or above",-74.006969,40.717998,NY
New York Medical College,"Private not-for-profit, 4-year or above",-73.81004200000001,41.085031,NY
New York Methodist Hospital Center for Allied Health Education,"Private not-for-profit, 2-year",-73.958977,40.608783,NY
New York School of Interior Design,"Private not-for-profit, 4-year or above",-73.962404,40.768615000000004,NY
New York Theological Seminary,"Private not-for-profit, 4-year or above",-73.96379300000001,40.810869,NY
New York University,"Private not-for-profit, 4-year or above",-73.997264,40.729452,NY
Newberry College,"Private not-for-profit, 4-year or above",-81.619777,34.285868,SC
Newbury College,"Private not-for-profit, 4-year or above",-71.14208199999999,42.331032,MA
Newman University,"Private not-for-profit, 4-year or above",-97.37768,37.672643,KS
NHTI-Concord's Community College,"Public, 2-year",-71.531979,43.223621,NH
Niagara County Community College,"Public, 2-year",-78.87579000000001,43.147701,NY
Niagara University,"Private not-for-profit, 4-year or above",-79.036689,43.137279,NY
Nicholls State University,"Public, 4-year or above",-90.801571,29.794486,LA
Nichols College,"Private not-for-profit, 4-year or above",-71.930283,42.044033,MA
Nicolet Area Technical College,"Public, 2-year",-89.425055,45.609542,WI
Norco College,"Public, 2-year",-117.57021200000001,33.917387,CA
Norfolk State University,"Public, 4-year or above",-76.261375,36.848428999999996,VA
Normandale Community College,"Public, 2-year",-93.331673,44.829706,MN
North American University,"Private not-for-profit, 4-year or above",-95.58833800000001,29.646303000000003,TX
North Arkansas College,"Public, 2-year",-93.08844,36.219909,AR
North Bennet Street School,"Private not-for-profit, 2-year",-71.05452,42.362790000000004,MA
North Carolina A & T State University,"Public, 4-year or above",-79.773375,36.07282,NC
North Carolina Central University,"Public, 4-year or above",-78.898602,35.974237,NC
North Carolina State University at Raleigh,"Public, 4-year or above",-78.67451700000001,35.785111,NC
North Carolina Wesleyan College,"Private not-for-profit, 4-year or above",-77.77398199999999,36.019665,NC
North Central College,"Private not-for-profit, 4-year or above",-88.14279,41.77576,IL
North Central Kansas Technical College,"Public, 2-year",-98.110826,39.482419,KS
North Central Michigan College,"Public, 2-year",-84.954183,45.361727,MI
North Central Missouri College,"Public, 2-year",-93.61735300000001,40.078096,MO
North Central State College,"Public, 2-year",-82.581582,40.798777,OH
North Central Texas College,"Public, 2-year",-97.165273,33.618269,TX
North Central University,"Private not-for-profit, 4-year or above",-93.261511,44.968625,MN
North Country Community College,"Public, 2-year",-74.11998100000001,44.318645000000004,NY
North Dakota State College of Science,"Public, 2-year",-96.60737900000001,46.272158000000005,ND
North Dakota State University-Main Campus,"Public, 4-year or above",-96.800838,46.893127,ND
North Florida Community College,"Public, 4-year or above",-83.420732,30.473840999999997,FL
North Georgia Technical College,"Public, 2-year",-83.530118,34.639721,GA
North Greenville University,"Private not-for-profit, 4-year or above",-82.37026,35.069758,SC
North Hennepin Community College,"Public, 2-year",-93.37453599999999,45.106937,MN
North Idaho College,"Public, 2-year",-116.798905,47.67569,ID
North Iowa Area Community College,"Public, 2-year",-93.13126,43.157169,IA
North Lake College,"Public, 2-year",-96.967106,32.871878,TX
North Park University,"Private not-for-profit, 4-year or above",-87.709948,41.975268,IL
North Seattle College,"Public, 4-year or above",-122.333584,47.698408,WA
North Shore Community College,"Public, 2-year",-70.96804399999999,42.590103000000006,MA
Northampton County Area Community College,"Public, 2-year",-75.32351,40.67253,PA
Northcentral Technical College,"Public, 2-year",-89.64636899999999,44.986458,WI
Northeast Alabama Community College,"Public, 2-year",-85.911664,34.545471,AL
Northeast Catholic College,"Private not-for-profit, 4-year or above",-71.83444399999999,43.314908,NH
Northeast Community College,"Public, 2-year",-97.396578,42.048646999999995,NE
Northeast Iowa Community College,"Public, 2-year",-91.86710500000001,43.17523,IA
Northeast Lakeview College,"Public, 2-year",-98.323246,29.545802000000002,TX
Northeast Mississippi Community College,"Public, 2-year",-88.562609,34.668339,MS
Northeast Ohio Medical University,"Public, 4-year or above",-81.245302,41.102919,OH
Northeast State Community College,"Public, 2-year",-82.408626,36.48558,TN
Northeast Texas Community College,"Public, 2-year",-94.881862,33.104937,TX
Northeast Wisconsin Technical College,"Public, 2-year",-88.105675,44.526467,WI
Northeastern Illinois University,"Public, 4-year or above",-87.718983,41.980399,IL
Northeastern Junior College,"Public, 2-year",-103.19732900000001,40.637215000000005,CO
Northeastern Oklahoma A&M College,"Public, 2-year",-94.867248,36.877255,OK
Northeastern Seminary,"Private not-for-profit, 4-year or above",-77.8007,43.122873,NY
Northeastern State University,"Public, 4-year or above",-94.967229,35.919939,OK
Northeastern Technical College,"Public, 2-year",-79.939245,34.698248,SC
Northeastern University,"Private not-for-profit, 4-year or above",-71.088782,42.339991999999995,MA
Northeastern University Professional Advancement Network,"Private not-for-profit, 4-year or above",-71.087841,42.339477,MA
Northern Arizona University,"Public, 4-year or above",-111.653724,35.188449,AZ
Northern Baptist Theological Seminary,"Private not-for-profit, 4-year or above",-87.99985500000001,41.842402,IL
Northern Essex Community College,"Public, 2-year",-71.04904,42.796634000000005,MA
Northern Illinois University,"Public, 4-year or above",-88.766428,41.933869,IL
Northern Kentucky University,"Public, 4-year or above",-84.463483,39.029714,KY
Northern Maine Community College,"Public, 2-year",-68.034796,46.694668,ME
Northern Michigan University,"Public, 4-year or above",-87.40656800000001,46.559751,MI
Northern New Mexico College,"Public, 4-year or above",-106.084395,36.004073,NM
Northern Oklahoma College,"Public, 2-year",-97.295887,36.678649,OK
Northern State University,"Public, 4-year or above",-98.484728,45.450829,SD
Northern Virginia Community College,"Public, 2-year",-77.23667900000001,38.834039000000004,VA
Northland College,"Private not-for-profit, 4-year or above",-90.87476,46.579087,WI
Northland Community and Technical College,"Public, 2-year",-96.162366,48.124969,MN
Northland Pioneer College,"Public, 2-year",-110.142199,34.93031,AZ
Northpoint Bible College,"Private not-for-profit, 4-year or above",-71.079336,42.765366,MA
Northshore Technical Community College,"Public, 2-year",-89.845279,30.759099,LA
NorthShore University HealthSystem School of Nurse Anesthesia,"Private not-for-profit, 4-year or above",-87.684445,42.065549,IL
NorthWest Arkansas Community College,"Public, 2-year",-94.17289,36.357704,AR
Northwest Christian University,"Private not-for-profit, 4-year or above",-123.07975400000001,44.047483,OR
Northwest College,"Public, 2-year",-108.761853,44.760656,WY
Northwest Florida State College,"Public, 4-year or above",-86.47456,30.540017,FL
Northwest Indian College,"Public, 4-year or above",-122.61465600000001,48.794131,WA
Northwest Iowa Community College,"Public, 2-year",-95.880639,43.184701000000004,IA
Northwest Kansas Technical College,"Public, 2-year",-101.70022,39.346424,KS
Northwest Louisiana Technical College,"Public, 2-year",-93.26302,32.586037,LA
Northwest Mississippi Community College,"Public, 2-year",-89.969525,34.625532,MS
Northwest Missouri State University,"Public, 4-year or above",-94.883339,40.351692,MO
Northwest Nazarene University,"Private not-for-profit, 4-year or above",-116.56578300000001,43.562411,ID
Northwest School of Wooden Boat Building,"Private not-for-profit, 2-year",-122.75258799999999,48.03413,WA
Northwest State Community College,"Public, 2-year",-84.297855,41.450596000000004,OH
Northwest Suburban College,"Private not-for-profit, 2-year",-88.004207,42.052481,IL
Northwest Technical College,"Public, 2-year",-94.853974,47.452652,MN
Northwest University,"Private not-for-profit, 4-year or above",-122.19276299999999,47.657945,WA
Northwest University-College of Adult and Professional Studies,"Private not-for-profit, 4-year or above",-122.195774,47.657502,WA
Northwest Vista College,"Public, 2-year",-98.708405,29.471082,TX
Northwest-Shoals Community College,"Public, 2-year",-87.678089,34.739788,AL
Northwestern College,"Private not-for-profit, 4-year or above",-96.05877199999999,42.999007,IA
Northwestern Connecticut Community College,"Public, 2-year",-73.058734,41.920668,CT
Northwestern Health Sciences University,"Private not-for-profit, 4-year or above",-93.311222,44.850963,MN
Northwestern Michigan College,"Public, 4-year or above",-85.58551700000001,44.765436,MI
Northwestern Oklahoma State University,"Public, 4-year or above",-98.667673,36.796658,OK
Northwestern State University of Louisiana,"Public, 4-year or above",-93.097797,31.750666,LA
Northwestern University,"Private not-for-profit, 4-year or above",-87.679858,42.050356,IL
Northwood University,"Private not-for-profit, 4-year or above",-84.27682,43.628717,MI
Norwalk Community College,"Public, 2-year",-73.450965,41.102574,CT
Norwich University,"Private not-for-profit, 4-year or above",-72.65978299999999,44.140237,VT
Notre Dame College,"Private not-for-profit, 4-year or above",-81.51661700000001,41.506894,OH
Notre Dame de Namur University,"Private not-for-profit, 4-year or above",-122.284618,37.517501,CA
Notre Dame of Maryland University,"Private not-for-profit, 4-year or above",-76.619739,39.350612,MD
Nova Southeastern University,"Private not-for-profit, 4-year or above",-80.24248,26.079337,FL
Nueta Hidatsa Sahnish College,"Public, 4-year or above",-102.472814,47.983311,ND
Nunez Community College,"Public, 2-year",-89.95888000000001,29.954190000000004,LA
Nyack College,"Private not-for-profit, 4-year or above",-73.927863,41.081957,NY
O C Collins Career Center,"Public, 2-year",-82.473516,38.491898,OH
O'More College of Design,"Private not-for-profit, 4-year or above",-86.868319,35.920227000000004,TN
Oak Hills Christian College,"Private not-for-profit, 4-year or above",-94.901503,47.425836,MN
Oakland City University,"Private not-for-profit, 4-year or above",-87.35144,38.340891,IN
Oakland Community College,"Public, 2-year",-83.244787,42.595440999999994,MI
Oakland University,"Public, 4-year or above",-83.216418,42.674572999999995,MI
Oakton Community College,"Public, 2-year",-87.88064399999999,42.061893,IL
Oakwood University,"Private not-for-profit, 4-year or above",-86.65270500000001,34.756344,AL
Oberlin College,"Private not-for-profit, 4-year or above",-82.21679499999999,41.291992,OH
Oblate School of Theology,"Private not-for-profit, 4-year or above",-98.503348,29.505488,TX
Occidental College,"Private not-for-profit, 4-year or above",-118.210783,34.126224,CA
Ocean County College,"Public, 2-year",-74.16549,40.007809,NJ
Oconee Fall Line Technical College,"Public, 2-year",-82.839621,32.996687,GA
Odessa College,"Public, 2-year",-102.383477,31.866812,TX
Ogeechee Technical College,"Public, 2-year",-81.818517,32.395767,GA
Oglala Lakota College,"Public, 4-year or above",-102.24033100000001,43.366813,SD
Oglethorpe University,"Private not-for-profit, 4-year or above",-84.333687,33.875440999999995,GA
Ohio Christian University,"Private not-for-profit, 4-year or above",-82.904885,39.613155,OH
Ohio Dominican University,"Private not-for-profit, 4-year or above",-82.940689,39.992764,OH
Ohio Northern University,"Private not-for-profit, 4-year or above",-83.82744100000001,40.7662,OH
Ohio State University Agricultural Technical Institute,"Public, 2-year",-81.92293599999999,40.775194,OH
Ohio State University-Lima Campus,"Public, 4-year or above",-84.02384,40.738521,OH
Ohio State University-Main Campus,"Public, 4-year or above",-83.014853,39.999324,OH
Ohio State University-Mansfield Campus,"Public, 4-year or above",-82.58019399999999,40.796535999999996,OH
Ohio State University-Marion Campus,"Public, 4-year or above",-83.090597,40.577779,OH
Ohio State University-Newark Campus,"Public, 4-year or above",-82.447441,40.069314,OH
Ohio University-Chillicothe Campus,"Public, 4-year or above",-83.002175,39.329404,OH
Ohio University-Eastern Campus,"Public, 4-year or above",-80.976073,40.073392,OH
Ohio University-Lancaster Campus,"Public, 4-year or above",-82.586069,39.738752000000005,OH
Ohio University-Main Campus,"Public, 4-year or above",-82.100985,39.326798,OH
Ohio University-Southern Campus,"Public, 4-year or above",-82.666876,38.524781,OH
Ohio University-Zanesville Campus,"Public, 4-year or above",-82.031063,39.96098,OH
Ohio Valley University,"Private not-for-profit, 4-year or above",-81.537808,39.312447,WV
Ohio Wesleyan University,"Private not-for-profit, 4-year or above",-83.069757,40.295963,OH
Ohlone College,"Public, 2-year",-121.916339,37.52773,CA
Ohr Hameir Theological Seminary,"Private not-for-profit, 4-year or above",-73.88979300000001,41.268725,NY
Okaloosa Technical College,"Public, 2-year",-86.61484399999999,30.468659999999996,FL
Oklahoma Baptist University,"Private not-for-profit, 4-year or above",-96.932459,35.360492,OK
Oklahoma Christian University,"Private not-for-profit, 4-year or above",-97.469526,35.611412,OK
Oklahoma City Community College,"Public, 2-year",-97.570109,35.387699,OK
Oklahoma City University,"Private not-for-profit, 4-year or above",-97.54124200000001,35.495271,OK
Oklahoma Panhandle State University,"Public, 4-year or above",-101.638488,36.594518,OK
